label,image path
minor,crops/smallscratches_original_14-jpg_5b6338c9-4835-4df1-a23b-ba2b6f5f3b5d_jpg.rf.7e409df76565b247e2c3711f15f6c6ee_box0_cls30_conf45.jpg
minor,crops/smallscratches_original_14-jpg_5b6338c9-4835-4df1-a23b-ba2b6f5f3b5d_jpg.rf.7e409df76565b247e2c3711f15f6c6ee_box1_cls30_conf37.jpg
minor,crops/smallscratches_original_14-jpg_5b6338c9-4835-4df1-a23b-ba2b6f5f3b5d_jpg.rf.7e409df76565b247e2c3711f15f6c6ee_box2_cls30_conf33.jpg
minor,crops/smallscratches_original_14-jpg_e55c2b75-553e-463a-8704-907d4dac2e8f_jpg.rf.b503a0b529b698daa4fe6334f84f01f3_box0_cls30_conf89.jpg
minor,crops/smallscratches_original_14-jpg_e55c2b75-553e-463a-8704-907d4dac2e8f_jpg.rf.b503a0b529b698daa4fe6334f84f01f3_box1_cls30_conf60.jpg
minor,crops/smallscratches_original_14-jpg_e55c2b75-553e-463a-8704-907d4dac2e8f_jpg.rf.b503a0b529b698daa4fe6334f84f01f3_box2_cls30_conf54.jpg
minor,crops/smallscratches_original_14-jpg_ee202ab1-a2c1-4321-a522-ea980f3904fe_jpg.rf.d7828dda247c2c6242102094cf1bda8a_box0_cls30_conf62.jpg
minor,crops/smallscratches_original_14-jpg_ee202ab1-a2c1-4321-a522-ea980f3904fe_jpg.rf.d7828dda247c2c6242102094cf1bda8a_box1_cls30_conf55.jpg
minor,crops/smallscratches_original_15-jpg_61ee6a81-3cf3-467b-a5aa-bc370ea7d414_jpg.rf.7fdb45ecdde769f323a4a6d4708954f6_box0_cls30_conf61.jpg
minor,crops/smallscratches_original_15-jpg_61ee6a81-3cf3-467b-a5aa-bc370ea7d414_jpg.rf.7fdb45ecdde769f323a4a6d4708954f6_box1_cls30_conf34.jpg
minor,crops/smallscratches_original_15-jpg_6dbd0071-1286-49b1-bf8c-a78547644e82_jpg.rf.9d7e95d297db00d342284c0ca81d916c_box0_cls30_conf83.jpg
minor,crops/smallscratches_original_15-jpg_747340e5-cebd-4f42-8326-c226e6ca25b7_jpg.rf.05840d20f90b3e28e111bf21f0547cbc_box0_cls30_conf59.jpg
minor,crops/smallscratches_original_15-jpg_747340e5-cebd-4f42-8326-c226e6ca25b7_jpg.rf.05840d20f90b3e28e111bf21f0547cbc_box1_cls30_conf49.jpg
minor,crops/smallscratches_original_16-jpg_062ac099-3aea-4aad-9fe7-465a218d2be4_jpg.rf.e324747c354c79bd3005f2defe4072ce_box0_cls30_conf87.jpg
minor,crops/smallscratches_original_16-jpg_062ac099-3aea-4aad-9fe7-465a218d2be4_jpg.rf.e324747c354c79bd3005f2defe4072ce_box1_cls30_conf36.jpg
minor,crops/smallscratches_original_16-jpg_062ac099-3aea-4aad-9fe7-465a218d2be4_jpg.rf.e324747c354c79bd3005f2defe4072ce_box2_cls30_conf28.jpg
minor,crops/smallscratches_original_16-jpg_1612b67f-51d0-4fe8-910a-d4acc20eb0d2_jpg.rf.282f5d23ab8191e1999a73a5b66ea5fd_box0_cls30_conf89.jpg
minor,crops/smallscratches_original_16-jpg_71c36a1f-443d-4283-89cd-42cf943d8332_jpg.rf.47e24a6b4d19dede126fb1169631acb7_box0_cls30_conf46.jpg
minor,crops/smallscratches_original_16-jpg_7b1d1c40-9f4d-41a6-ad96-684a902a90f8_jpg.rf.6baf50d072cdf4000c873d53d4bedbd0_box0_cls30_conf54.jpg
minor,crops/smallscratches_original_16-jpg_7b1d1c40-9f4d-41a6-ad96-684a902a90f8_jpg.rf.6baf50d072cdf4000c873d53d4bedbd0_box1_cls30_conf35.jpg
minor,crops/smallscratches_original_17-jpg_173d4ddc-5935-4c92-963f-1a71aa4ef1ea_jpg.rf.94daa2dae1ae6efe95096dfdd783c19f_box0_cls30_conf73.jpg
minor,crops/smallscratches_original_17-jpg_2df55bc3-960e-445e-9786-d791bc6d17b2_jpg.rf.29e6def35bbbc183a95ce9153d97f501_box0_cls30_conf66.jpg
minor,crops/smallscratches_original_17-jpg_2df55bc3-960e-445e-9786-d791bc6d17b2_jpg.rf.29e6def35bbbc183a95ce9153d97f501_box1_cls30_conf31.jpg
minor,crops/smallscratches_original_17-jpg_2df55bc3-960e-445e-9786-d791bc6d17b2_jpg.rf.29e6def35bbbc183a95ce9153d97f501_box2_cls30_conf29.jpg
minor,crops/smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.8b8b6df43ae2c19b10882f8fede1dceb_box0_cls30_conf73.jpg
minor,crops/smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.8b8b6df43ae2c19b10882f8fede1dceb_box1_cls30_conf59.jpg
minor,crops/smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.8b8b6df43ae2c19b10882f8fede1dceb_box2_cls30_conf54.jpg
minor,crops/smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.8b8b6df43ae2c19b10882f8fede1dceb_box3_cls30_conf41.jpg
minor,crops/smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.8b8b6df43ae2c19b10882f8fede1dceb_box4_cls30_conf30.jpg
minor,crops/smallscratches_original_18-jpg_2103c066-6ac2-422f-9152-a3224b2ff127_jpg.rf.8b8b6df43ae2c19b10882f8fede1dceb_box5_cls30_conf28.jpg
minor,crops/smallscratches_original_18-jpg_2a49f25c-ecf6-46da-8060-c973c2a0e3c0_jpg.rf.c21d4c4a0c99946fb2d472acd586b970_box0_cls30_conf63.jpg
minor,crops/smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.b82a69431e9b9e248b7172412fc3f0f8_box0_cls30_conf72.jpg
minor,crops/smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.b82a69431e9b9e248b7172412fc3f0f8_box1_cls30_conf69.jpg
minor,crops/smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.b82a69431e9b9e248b7172412fc3f0f8_box2_cls30_conf36.jpg
minor,crops/smallscratches_original_18-jpg_78413ccf-02ee-441e-bafb-ef87a29d9bab_jpg.rf.b82a69431e9b9e248b7172412fc3f0f8_box3_cls30_conf33.jpg
minor,crops/smallscratches_original_18-jpg_c2a6f903-70c9-4858-860c-fdfcf25560f1_jpg.rf.9c8e7314bc5bae83b6a44da9fe5d8e15_box0_cls30_conf59.jpg
minor,crops/smallscratches_original_18-jpg_c2a6f903-70c9-4858-860c-fdfcf25560f1_jpg.rf.9c8e7314bc5bae83b6a44da9fe5d8e15_box1_cls30_conf55.jpg
minor,crops/smallscratches_original_18-jpg_c2a6f903-70c9-4858-860c-fdfcf25560f1_jpg.rf.9c8e7314bc5bae83b6a44da9fe5d8e15_box2_cls30_conf39.jpg
minor,crops/smallscratches_original_18-jpg_c2a6f903-70c9-4858-860c-fdfcf25560f1_jpg.rf.9c8e7314bc5bae83b6a44da9fe5d8e15_box3_cls30_conf32.jpg
minor,crops/smallscratches_original_18-jpg_c5bb2034-ae20-4143-b41c-dacf4a467217_jpg.rf.51c20f6f52c6a666a5d920d7f350a504_box0_cls30_conf89.jpg
minor,crops/smallscratches_original_18-jpg_c5bb2034-ae20-4143-b41c-dacf4a467217_jpg.rf.51c20f6f52c6a666a5d920d7f350a504_box1_cls30_conf89.jpg
minor,crops/smallscratches_original_18-jpg_c5bb2034-ae20-4143-b41c-dacf4a467217_jpg.rf.51c20f6f52c6a666a5d920d7f350a504_box2_cls30_conf57.jpg
minor,crops/smallscratches_original_19-jpg_4e9bf80b-567c-42fb-ad63-56523951fb3d_jpg.rf.acb50fef39cb191ef70abec291140feb_box0_cls30_conf88.jpg
minor,crops/smallscratches_original_19-jpg_4e9bf80b-567c-42fb-ad63-56523951fb3d_jpg.rf.acb50fef39cb191ef70abec291140feb_box1_cls30_conf41.jpg
minor,crops/smallscratches_original_19-jpg_a68d90d5-9b20-45f7-a9dc-6da99af5fde9_jpg.rf.dd59545d190d61bddf7921200a067b6f_box0_cls30_conf91.jpg
minor,crops/smallscratches_original_19-jpg_d4e11fb6-d740-44a1-95a8-cf98b4e3ec04_jpg.rf.fc2b4815d261e77aaab1ca2cfca0a38e_box0_cls30_conf70.jpg
minor,crops/smallscratches_original_2-jpg_3644dffd-2a46-4565-84e8-e835914cbb4c_jpg.rf.65000bf226b434f962cf3e497da59f52_box0_cls30_conf91.jpg
minor,crops/smallscratches_original_2-jpg_5b1a52ca-a9af-46b7-970d-f8ab963cf8f7_jpg.rf.18db59f35cd891aab4a42a4b117543d6_box0_cls30_conf86.jpg
minor,crops/smallscratches_original_2-jpg_a9067754-e55e-471e-8f37-4bf5fd5949d3_jpg.rf.69fac5364cd5167269b3e5d0fd3c445d_box0_cls30_conf84.jpg
minor,crops/smallscratches_original_20-jpg_218bb37e-493c-4b00-a70c-7a876551a936_jpg.rf.fd66851309cbee0b0aa3dda671f6ad39_box0_cls30_conf83.jpg
minor,crops/smallscratches_original_20-jpg_3bbd2676-035b-4f0c-af48-bc6b8c6c6d65_jpg.rf.ed844e09b0f75f2c4630af57bb34727f_box0_cls30_conf96.jpg
minor,crops/smallscratches_original_20-jpg_6ddc0c20-09c9-43c8-bfa9-1e02536e5ce8_jpg.rf.9a9243d041354dd8ee3f7999c2263dcb_box0_cls30_conf83.jpg
minor,crops/smallscratches_original_20-jpg_a62b1430-4df2-4330-b17a-a86172b2ffd9_jpg.rf.ff5cfe2705561eb8666fee3050b2d27e_box0_cls30_conf42.jpg
minor,crops/smallscratches_original_21-jpg_5a8766f1-afc2-487c-a2da-f3f75b49a9b1_jpg.rf.15205294a23ffbf3dfa0e84720051d95_box0_cls30_conf79.jpg
minor,crops/smallscratches_original_21-jpg_5a8766f1-afc2-487c-a2da-f3f75b49a9b1_jpg.rf.15205294a23ffbf3dfa0e84720051d95_box1_cls30_conf73.jpg
minor,crops/smallscratches_original_21-jpg_857abd99-c513-4a74-a8eb-440ac1933af4_jpg.rf.d6e57ae302cafd2e362ba53782fec45f_box0_cls30_conf91.jpg
minor,crops/smallscratches_original_21-jpg_857abd99-c513-4a74-a8eb-440ac1933af4_jpg.rf.d6e57ae302cafd2e362ba53782fec45f_box1_cls30_conf90.jpg
minor,crops/smallscratches_original_21-jpg_9ada17f0-d795-421c-ba98-91ebdc5b4600_jpg.rf.418d795494fb237400ead82e6036defa_box0_cls30_conf87.jpg
minor,crops/smallscratches_original_21-jpg_9ada17f0-d795-421c-ba98-91ebdc5b4600_jpg.rf.418d795494fb237400ead82e6036defa_box1_cls30_conf61.jpg
minor,crops/smallscratches_original_21-jpg_9ada17f0-d795-421c-ba98-91ebdc5b4600_jpg.rf.418d795494fb237400ead82e6036defa_box2_cls30_conf49.jpg
minor,crops/smallscratches_original_21-jpg_a3e58698-c292-4879-8f44-2837f1e90963_jpg.rf.e1e4d0e05333e77985ce74333080ea0f_box0_cls30_conf90.jpg
minor,crops/smallscratches_original_21-jpg_a3e58698-c292-4879-8f44-2837f1e90963_jpg.rf.e1e4d0e05333e77985ce74333080ea0f_box1_cls30_conf89.jpg
minor,crops/smallscratches_original_22-jpg_2e69c6bb-b8ad-4466-927a-d59009c1cae0_jpg.rf.10e3a1d4ac78415bad3bdd01932e1579_box0_cls30_conf79.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box0_cls30_conf93.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box10_cls30_conf27.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box1_cls30_conf90.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box2_cls30_conf86.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box3_cls30_conf71.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box4_cls30_conf60.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box5_cls30_conf39.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box6_cls30_conf38.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box7_cls30_conf30.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box8_cls30_conf30.jpg
minor,crops/smallscratches_original_23-jpg_3eb78b39-296e-4046-a28d-41eff5c49b84_jpg.rf.7d348ab8e8a6ebd2fb9956c456aeb1fb_box9_cls30_conf28.jpg
minor,crops/smallscratches_original_23-jpg_53a350e8-91ad-41e6-beee-cd2ea873cd3a_jpg.rf.8a601ef81a0a6c38846365319f09836f_box0_cls30_conf85.jpg
minor,crops/smallscratches_original_23-jpg_53a350e8-91ad-41e6-beee-cd2ea873cd3a_jpg.rf.8a601ef81a0a6c38846365319f09836f_box1_cls30_conf63.jpg
minor,crops/smallscratches_original_23-jpg_53a350e8-91ad-41e6-beee-cd2ea873cd3a_jpg.rf.8a601ef81a0a6c38846365319f09836f_box2_cls30_conf47.jpg
minor,crops/smallscratches_original_23-jpg_53a350e8-91ad-41e6-beee-cd2ea873cd3a_jpg.rf.8a601ef81a0a6c38846365319f09836f_box3_cls30_conf32.jpg
minor,crops/smallscratches_original_23-jpg_53a350e8-91ad-41e6-beee-cd2ea873cd3a_jpg.rf.8a601ef81a0a6c38846365319f09836f_box4_cls30_conf30.jpg
minor,crops/smallscratches_original_23-jpg_53a350e8-91ad-41e6-beee-cd2ea873cd3a_jpg.rf.8a601ef81a0a6c38846365319f09836f_box5_cls30_conf29.jpg
minor,crops/smallscratches_original_23-jpg_53a350e8-91ad-41e6-beee-cd2ea873cd3a_jpg.rf.8a601ef81a0a6c38846365319f09836f_box6_cls30_conf26.jpg
minor,crops/smallscratches_original_23-jpg_ae0275f3-e739-4acf-adeb-119a55b5a491_jpg.rf.90c54adefbcee0ea3014e009e36fe5d3_box0_cls30_conf87.jpg
minor,crops/smallscratches_original_23-jpg_ae0275f3-e739-4acf-adeb-119a55b5a491_jpg.rf.90c54adefbcee0ea3014e009e36fe5d3_box1_cls30_conf38.jpg
minor,crops/smallscratches_original_23-jpg_ae0275f3-e739-4acf-adeb-119a55b5a491_jpg.rf.90c54adefbcee0ea3014e009e36fe5d3_box2_cls30_conf33.jpg
minor,crops/smallscratches_original_23-jpg_ae0275f3-e739-4acf-adeb-119a55b5a491_jpg.rf.90c54adefbcee0ea3014e009e36fe5d3_box3_cls30_conf26.jpg
minor,crops/smallscratches_original_23-jpg_ae0275f3-e739-4acf-adeb-119a55b5a491_jpg.rf.90c54adefbcee0ea3014e009e36fe5d3_box4_cls30_conf25.jpg
minor,crops/smallscratches_original_24-jpg_4c1b1083-cd17-4080-889e-e3015924a6fe_jpg.rf.85e776ab50e13173f4522636b1dde7a3_box0_cls30_conf92.jpg
minor,crops/smallscratches_original_24-jpg_4c1b1083-cd17-4080-889e-e3015924a6fe_jpg.rf.85e776ab50e13173f4522636b1dde7a3_box1_cls30_conf90.jpg
minor,crops/smallscratches_original_24-jpg_51a94c31-d704-4c50-8c08-3cdf084314e3_jpg.rf.9102a420949f2f6f2fea570b336a4073_box0_cls30_conf57.jpg
minor,crops/smallscratches_original_24-jpg_51a94c31-d704-4c50-8c08-3cdf084314e3_jpg.rf.9102a420949f2f6f2fea570b336a4073_box1_cls30_conf27.jpg
minor,crops/smallscratches_original_24-jpg_683b5b28-d29e-4f5f-b313-94bb07638ad6_jpg.rf.17ce8971173dce0f8ca1b8f5bc9a8441_box0_cls30_conf93.jpg
minor,crops/smallscratches_original_24-jpg_683b5b28-d29e-4f5f-b313-94bb07638ad6_jpg.rf.17ce8971173dce0f8ca1b8f5bc9a8441_box1_cls30_conf87.jpg
minor,crops/smallscratches_original_24-jpg_aa98e9f6-4056-4b19-8ba4-25dc74c16802_jpg.rf.de0713c78b2c99cb687dcbb79e704e24_box0_cls30_conf82.jpg
minor,crops/smallscratches_original_24-jpg_ef85fe4e-ca8c-46e6-a122-2ffc514bc714_jpg.rf.9cdfbd7693bda15c0f5ab35f8f669575_box0_cls30_conf44.jpg
minor,crops/smallscratches_original_24-jpg_ef85fe4e-ca8c-46e6-a122-2ffc514bc714_jpg.rf.9cdfbd7693bda15c0f5ab35f8f669575_box1_cls30_conf29.jpg
minor,crops/smallscratches_original_25-jpg_2dc5b8ab-7a20-4714-bea3-e1625ba36ff1_jpg.rf.e329809e914b368a46eb524446dd92b1_box0_cls30_conf83.jpg
minor,crops/smallscratches_original_25-jpg_2dc5b8ab-7a20-4714-bea3-e1625ba36ff1_jpg.rf.e329809e914b368a46eb524446dd92b1_box1_cls30_conf25.jpg
minor,crops/smallscratches_original_25-jpg_3c9072da-63b0-4f02-aaf7-f0e785f59661_jpg.rf.a77dfb3b39e916aa7f2e7923161c026a_box0_cls30_conf62.jpg
minor,crops/smallscratches_original_25-jpg_3c9072da-63b0-4f02-aaf7-f0e785f59661_jpg.rf.a77dfb3b39e916aa7f2e7923161c026a_box1_cls30_conf32.jpg
minor,crops/smallscratches_original_25-jpg_abde9c81-0f66-49c7-ab44-34c9dd245bf8_jpg.rf.e8ab4cc4439b2debac2ac698cd344f35_box0_cls30_conf59.jpg
minor,crops/smallscratches_original_25-jpg_abde9c81-0f66-49c7-ab44-34c9dd245bf8_jpg.rf.e8ab4cc4439b2debac2ac698cd344f35_box1_cls30_conf27.jpg
minor,crops/smallscratches_original_26-jpg_15db9c5e-dcea-43fe-8a94-bf88630bbbf5_jpg.rf.2bbaf5580cd5e99afb1b0c37b6a7fd33_box0_cls30_conf25.jpg
minor,crops/smallscratches_original_26-jpg_4561a99a-72e1-4a22-8206-a6c58f880223_jpg.rf.da9beb4ae9bb6a25330eda45278fc508_box0_cls30_conf90.jpg
minor,crops/smallscratches_original_26-jpg_4561a99a-72e1-4a22-8206-a6c58f880223_jpg.rf.da9beb4ae9bb6a25330eda45278fc508_box1_cls30_conf86.jpg
minor,crops/smallscratches_original_26-jpg_4561a99a-72e1-4a22-8206-a6c58f880223_jpg.rf.da9beb4ae9bb6a25330eda45278fc508_box2_cls30_conf45.jpg
minor,crops/smallscratches_original_26-jpg_4561a99a-72e1-4a22-8206-a6c58f880223_jpg.rf.da9beb4ae9bb6a25330eda45278fc508_box3_cls30_conf31.jpg
minor,crops/smallscratches_original_26-jpg_9ab5c699-ccf9-4ac8-a15f-8db212ed9365_jpg.rf.b1652fdb1b660a5fc277315ec551ff37_box0_cls30_conf85.jpg
minor,crops/smallscratches_original_26-jpg_9ab5c699-ccf9-4ac8-a15f-8db212ed9365_jpg.rf.b1652fdb1b660a5fc277315ec551ff37_box1_cls30_conf29.jpg
minor,crops/smallscratches_original_27-jpg_f3443fce-952b-4714-b7d6-d8ac944ac530_jpg.rf.5548f8500126bbff5dfe894bc65e3006_box0_cls30_conf89.jpg
minor,crops/smallscratches_original_28-jpg_4de47501-5290-4c16-9db0-16d30678fab6_jpg.rf.0c54514ee7ababd0799113ff9745fa55_box0_cls30_conf27.jpg
minor,crops/smallscratches_original_28-jpg_84d132f9-830c-4e47-94d5-78de4555ad64_jpg.rf.056242d613a74a52ae5b8b731104aa48_box0_cls30_conf78.jpg
minor,crops/smallscratches_original_3-jpg_18aeb4e2-32d0-4641-b02b-93c85c86c239_jpg.rf.38ef4b23f7306c672ed87492eda731fb_box0_cls30_conf67.jpg
minor,crops/smallscratches_original_3-jpg_452c6aa9-6a62-43ef-a274-dd205363597b_jpg.rf.fd0f542366520495ac3b32a9924500a9_box0_cls30_conf77.jpg
minor,crops/smallscratches_original_3-jpg_99a7c5e8-a208-44d4-a298-041e8f040faf_jpg.rf.4db70495051cc7392d054543603dcee1_box0_cls30_conf44.jpg
minor,crops/smallscratches_original_3-jpg_b92f8e1c-4897-41df-b7f8-d4440ed1bd05_jpg.rf.989bae76abc3858d4b3d1d76ddcaa307_box0_cls30_conf63.jpg
minor,crops/smallscratches_original_4-jpg_429a28c0-7df5-4480-af8b-37e1b6183ff8_jpg.rf.640b920658096495b8ca5e22737c2935_box0_cls30_conf88.jpg
minor,crops/smallscratches_original_4-jpg_429a28c0-7df5-4480-af8b-37e1b6183ff8_jpg.rf.640b920658096495b8ca5e22737c2935_box1_cls30_conf38.jpg
minor,crops/smallscratches_original_4-jpg_9810acc2-121c-49e1-8533-91082452bf50_jpg.rf.1273ace51b890fc0601f35563a001e98_box0_cls30_conf78.jpg
minor,crops/smallscratches_original_5-jpg_7560e782-0a1e-40ab-943d-57d52b13c5d8_jpg.rf.961e4ce2de22cfbb5b21f514142a0394_box0_cls30_conf86.jpg
minor,crops/smallscratches_original_5-jpg_7560e782-0a1e-40ab-943d-57d52b13c5d8_jpg.rf.961e4ce2de22cfbb5b21f514142a0394_box1_cls30_conf43.jpg
minor,crops/smallscratches_original_5-jpg_b5610d7d-0596-4495-9125-562cd83a4585_jpg.rf.06df2dc28b076e143ffe1d7f075f6972_box0_cls30_conf89.jpg
minor,crops/smallscratches_original_5-jpg_b5610d7d-0596-4495-9125-562cd83a4585_jpg.rf.06df2dc28b076e143ffe1d7f075f6972_box1_cls30_conf32.jpg
minor,crops/smallscratches_original_6-jpg_88381707-fffa-4f6d-a4cd-0c11ffcd1643_jpg.rf.3ccdb5f49e03f4e18b74f29f02bc4141_box0_cls30_conf84.jpg
minor,crops/smallscratches_original_6-jpg_a4f30b2b-c7ac-4174-87e5-2aab4e52c772_jpg.rf.22dbfb78bee6467d59d3861ea928247b_box0_cls30_conf84.jpg
minor,crops/smallscratches_original_7-jpg_38bc60dd-a9d5-4268-9887-1c9af55a0266_jpg.rf.8279d5c9708ff6745b8995c2d9f03b95_box0_cls30_conf92.jpg
minor,crops/smallscratches_original_7-jpg_589029c4-1b6a-4d63-b8af-5e0f162c0388_jpg.rf.8673205c0f53c68f13655f3009fd78c4_box0_cls30_conf96.jpg
minor,crops/smallscratches_original_7-jpg_668e438c-8c48-440d-a056-801c6ea74e14_jpg.rf.34fe2134560f33e8584b136714eaba61_box0_cls30_conf74.jpg
minor,crops/smallscratches_original_7-jpg_668e438c-8c48-440d-a056-801c6ea74e14_jpg.rf.34fe2134560f33e8584b136714eaba61_box1_cls30_conf62.jpg
minor,crops/smallscratches_original_8-jpg_27d41121-ef06-4f54-9c3c-70849115ab1a_jpg.rf.0f19bd3f72dbe3b893d337335793ae7b_box0_cls30_conf72.jpg
minor,crops/smallscratches_original_8-jpg_27d41121-ef06-4f54-9c3c-70849115ab1a_jpg.rf.0f19bd3f72dbe3b893d337335793ae7b_box1_cls30_conf33.jpg
minor,crops/smallscratches_original_8-jpg_5575178f-00c2-4902-ab1e-5b08e1e8ecf5_jpg.rf.5bc653331ec98330c3fbc07b38574bae_box0_cls30_conf94.jpg
minor,crops/smallscratches_original_8-jpg_5575178f-00c2-4902-ab1e-5b08e1e8ecf5_jpg.rf.5bc653331ec98330c3fbc07b38574bae_box1_cls30_conf34.jpg
minor,crops/smallscratches_original_8-jpg_814e6b6a-1b95-42d7-8b96-eebcacb13eb8_jpg.rf.6e35dd8ae883372ffb92a14fc7597aef_box0_cls30_conf96.jpg
minor,crops/smallscratches_original_8-jpg_814e6b6a-1b95-42d7-8b96-eebcacb13eb8_jpg.rf.6e35dd8ae883372ffb92a14fc7597aef_box1_cls30_conf93.jpg
minor,crops/smallscratches_original_9-jpg_896e089a-eb0c-4ddd-98d2-c8308c2dd109_jpg.rf.b68d65b4c77d3e5aa8e0d22e8a9d498d_box0_cls30_conf93.jpg
minor,crops/smallscratches_original_9-jpg_a1ec60ee-efb4-4464-9dbf-597ba7e3128a_jpg.rf.6bff8beaec4284c59da4d67edc770b8e_box0_cls30_conf84.jpg
minor,crops/smallscratches_original_9-jpg_aab21166-0084-4bc6-b9eb-aae46e2511e4_jpg.rf.1fa93932e1adaa83d39dff02492cef19_box0_cls30_conf28.jpg
minor,crops/smallscratches_original_9-jpg_c087a84a-85c3-4c01-aaab-febbe67c1ab3_jpg.rf.bc641ec85963d0894d42a4368d0c2cf7_box0_cls30_conf89.jpg
minor,crops/taillight001_jpeg_jpg.rf.df6161c1b29033d80cf92bedd489e7d5_box0_cls16_conf52.jpg
minor,crops/taillight002_jpeg_jpg.rf.91e52485a11e17d077ea85108a13088b_box0_cls16_conf34.jpg
minor,crops/taillight003_jpeg_jpg.rf.c9315d7ea19cb02839cd7ed2c2584ad9_box0_cls9_conf26.jpg
minor,crops/taillight004_jpeg_jpg.rf.6b56140679730bfb06226c57ade34a16_box0_cls9_conf28.jpg
minor,crops/taillight004_jpeg_jpg.rf.6b56140679730bfb06226c57ade34a16_box1_cls16_conf25.jpg
minor,crops/taillight006_jpeg_jpg.rf.97baad318eba4b4b164811153b9672bb_box0_cls9_conf26.jpg
minor,crops/taillight008_jpeg_jpg.rf.51ef7ac1ee473f117c8a18169b0eda47_box0_cls16_conf56.jpg
minor,crops/taillight008_jpeg_jpg.rf.51ef7ac1ee473f117c8a18169b0eda47_box1_cls9_conf26.jpg
minor,crops/taillight010_jpeg_jpg.rf.31266b0644833cdc82a8acbc95344292_box0_cls16_conf54.jpg
minor,crops/taillight017_jpeg_jpg.rf.03c6606b33f198d5677a16e936e7fc26_box0_cls16_conf27.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.2ab1c6a5a0bc86ebe88bf357f21534c9_box0_cls22_conf88.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.2ab1c6a5a0bc86ebe88bf357f21534c9_box1_cls22_conf78.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.2ab1c6a5a0bc86ebe88bf357f21534c9_box2_cls27_conf46.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.2ab1c6a5a0bc86ebe88bf357f21534c9_box3_cls27_conf33.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.2ab1c6a5a0bc86ebe88bf357f21534c9_box4_cls27_conf31.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.dec1e2332df1827945b173fcd6032ddf_box0_cls22_conf88.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.dec1e2332df1827945b173fcd6032ddf_box1_cls22_conf85.jpg
minor,crops/traffic-accident-severe-damage-to-tailgate-wing-blow-was-side-car-parts-replacement-required-traffic-180704530_jpg.rf.dec1e2332df1827945b173fcd6032ddf_box2_cls27_conf46.jpg
